Year,Month,Day,Hour,Minute,timestamp,VCD(DU),UNCERTAINTY(DU),SZA
2019,7,15,20,21,1563222060,0.20647,0.0027955,48.52
2019,7,15,20,23,1563222180,0.22657,0.002565,48.78
2019,7,15,20,24,1563222240,0.19886,0.0027081,49.04
2019,7,15,20,25,1563222300,0.23741,0.0025142,49.3
2019,7,15,20,28,1563222480,0.22709,0.0025019,49.86
2019,7,15,20,30,1563222600,0.20786,0.0025105,50.13
2019,7,15,20,31,1563222660,0.20872,0.0025444,50.39
2019,7,15,20,33,1563222780,0.21698,0.0024557,50.65
2019,7,15,20,34,1563222840,0.24266,0.0047366,50.91
2019,7,15,20,36,1563222960,0.21899,0.0024229,51.18
2019,7,15,20,37,1563223020,0.23436,0.0024217,51.44
2019,7,15,20,38,1563223080,0.22064,0.0076149,51.7
2019,7,15,20,40,1563223200,0.2314,0.002409,51.97
2019,7,15,20,41,1563223260,0.20024,0.0027335,52.23
2019,7,15,20,43,1563223380,0.204,0.0042578,52.5
2019,7,15,20,44,1563223440,0.22387,0.010515,52.76
2019,7,15,20,46,1563223560,0.19973,0.002353,53.02
2019,7,15,20,47,1563223620,0.20357,0.0025465,53.29
2019,7,15,20,49,1563223740,0.21778,0.0036406,53.55
2019,7,15,20,50,1563223800,0.20345,0.0041167,53.82
2019,7,15,20,51,1563223860,0.20704,0.004714,54.08
2019,7,15,20,53,1563223980,0.21437,0.0023285,54.35
2019,7,15,20,56,1563224160,0.21597,0.0028853,54.91
2019,7,15,20,57,1563224220,0.23059,0.0029872,55.17
2019,7,15,20,59,1563224340,0.22509,0.0025263,55.44
2019,7,15,21,0,1563224400,0.2068,0.0027144,55.7
2019,7,15,21,2,1563224520,0.21297,0.0022906,55.97
2019,7,15,21,3,1563224580,0.21567,0.0044056,56.23
2019,7,15,21,4,1563224640,0.21384,0.0035012,56.5
2019,7,15,21,6,1563224760,0.21764,0.0030507,56.75
2019,7,15,21,7,1563224820,0.22481,0.0019831,57.01
2019,7,15,21,9,1563224940,0.27416,0.0018432,57.27
2019,7,15,21,10,1563225000,0.27783,0.0013598,57.54
2019,7,15,21,12,1563225120,0.24844,0.0015339,57.8
2019,7,15,21,13,1563225180,0.23792,0.0013031,58.06
2019,7,15,21,14,1563225240,0.23666,0.0012795,58.33
2019,7,15,21,16,1563225360,0.23703,0.0013007,58.59
2019,7,15,21,17,1563225420,0.24605,0.0026078,58.85
2019,7,15,21,19,1563225540,0.25577,0.0024925,59.12
2019,7,15,21,20,1563225600,0.21638,0.0018574,59.38
2019,7,15,21,23,1563225780,0.21612,0.010284,59.96
2019,7,15,21,25,1563225900,0.21533,0.0041158,60.22
2019,7,15,21,26,1563225960,0.22315,0.001364,60.48
2019,7,15,21,27,1563226020,0.21194,0.0033149,60.74
2019,7,15,21,29,1563226140,0.25224,0.0013392,61.01
2019,7,15,21,30,1563226200,0.26744,0.0017029,61.27
2019,7,15,21,32,1563226320,0.26057,0.0017845,61.53
2019,7,15,21,33,1563226380,0.24853,0.0057203,61.8
2019,7,15,21,35,1563226500,0.22476,0.0038394,62.06
2019,7,15,21,36,1563226560,0.22806,0.015082,62.32
2019,7,15,21,37,1563226620,0.24878,0.0021817,62.58
2019,7,15,21,39,1563226740,0.25476,0.0027353,62.84
2019,7,15,21,40,1563226800,0.25719,0.0013002,63.1
2019,7,15,21,42,1563226920,0.26092,0.0012095,63.36
2019,7,15,21,43,1563226980,0.24784,0.001809,63.63
2019,7,15,21,45,1563227100,0.32929,0.0015607,63.89
2019,7,15,21,46,1563227160,0.25147,0.0015048,64.15
2019,7,15,21,47,1563227220,0.26634,0.001631,64.42
2019,7,15,21,51,1563227460,0.25156,0.001547,65.0
2019,7,15,21,52,1563227520,0.2419,0.0015181,65.25
2019,7,15,21,53,1563227580,0.22515,0.0011037,65.51
2019,7,15,21,55,1563227700,0.24202,0.0012394,65.78
2019,7,15,21,56,1563227760,0.24766,0.0010007,66.04
2019,7,15,21,58,1563227880,0.23648,0.0023949,66.3
2019,7,15,21,59,1563227940,0.24814,0.0010013,66.56
2019,7,15,22,0,1563228000,0.22985,0.00097299,66.82
2019,7,15,22,2,1563228120,0.25285,0.001149,67.08
2019,7,15,22,3,1563228180,0.25688,0.00098715,67.34
2019,7,15,22,5,1563228300,0.25797,0.0015148,67.6
2019,7,15,22,6,1563228360,0.25484,0.0038963,67.86
2019,7,15,22,8,1563228480,0.30971,0.00098263,68.12
2019,7,15,22,9,1563228540,0.31195,0.0010003,68.38
2019,7,15,22,10,1563228600,0.27684,0.0009086,68.64
2019,7,15,22,12,1563228720,0.28844,0.00095274,68.89
2019,7,15,22,13,1563228780,0.24771,0.00090794,69.16
2019,7,15,22,15,1563228900,0.22279,0.00087667,69.41
2019,7,15,22,18,1563229080,0.20757,0.00083361,69.97
2019,7,15,22,19,1563229140,0.24612,0.00086783,70.23
2019,7,15,22,21,1563229260,0.22804,0.00083573,70.48
2019,7,15,22,22,1563229320,0.21427,0.00095494,70.75
2019,7,15,22,24,1563229440,0.2218,0.00097155,71.0
2019,7,15,22,25,1563229500,0.22847,0.00089512,71.26
2019,7,15,22,26,1563229560,0.22616,0.0014165,71.52
2019,7,15,22,28,1563229680,0.25426,0.0010368,71.78
2019,7,15,22,29,1563229740,0.22987,0.0012377,72.04
2019,7,15,22,31,1563229860,0.24125,0.0011066,72.3
2019,7,15,22,32,1563229920,0.23381,0.0033487,72.56
2019,7,15,22,34,1563230040,0.24318,0.0015726,72.81
2019,7,15,22,35,1563230100,0.23078,0.0010919,73.07
2019,7,15,22,36,1563230160,0.23485,0.0010213,73.32
2019,7,15,22,38,1563230280,0.20464,0.0037501,73.58
2019,7,15,22,39,1563230340,0.23189,0.0010622,73.84
2019,7,15,22,41,1563230460,0.22747,0.001541,74.1
2019,7,15,22,42,1563230520,0.25211,0.0045434,74.36
2019,7,15,22,45,1563230700,0.22246,0.0034406,74.94
2019,7,15,22,47,1563230820,0.24652,0.0021207,75.2
2019,7,15,22,48,1563230880,0.22218,0.0026582,75.46
2019,7,15,22,50,1563231000,0.23675,0.0039446,75.72
2019,7,15,22,51,1563231060,0.20763,0.0038672,76.0
2019,7,15,22,53,1563231180,0.22744,0.0050124,76.27
2019,7,15,22,54,1563231240,0.23627,0.0067377,76.54
2019,7,15,22,56,1563231360,0.22374,0.01001,76.82
2019,7,15,22,58,1563231480,0.23471,0.0058695,77.11
2019,7,15,22,59,1563231540,0.22728,0.0045994,77.39
2019,7,15,23,1,1563231660,0.23056,0.0052316,77.67
2019,7,15,23,2,1563231720,0.23476,0.0054272,77.95
2019,7,15,23,4,1563231840,0.23149,0.0052657,78.23
2019,7,15,23,6,1563231960,0.20931,0.0055301,78.5
2019,7,15,23,7,1563232020,0.22435,0.011561,78.79
2019,7,15,23,9,1563232140,0.21067,0.0097942,79.07
2019,7,15,23,11,1563232260,0.22294,0.013585,79.36
2019,7,15,23,12,1563232320,0.20223,0.011664,79.65
2019,7,15,23,15,1563232500,0.22482,0.0086502,80.12
2019,7,15,23,17,1563232620,0.21195,0.0083749,80.41
2019,7,15,23,18,1563232680,0.21933,0.015345,80.7
2019,7,15,23,20,1563232800,0.21223,0.01705,80.99
2019,7,15,23,22,1563232920,0.20183,0.033145,81.29
2019,7,15,23,23,1563232980,0.20846,0.047131,81.58
2019,7,15,23,25,1563233100,0.15624,0.066332,81.87
2019,7,15,23,27,1563233220,0.21397,0.065192,82.16
2019,7,15,23,28,1563233280,0.2721,0.077573,82.46
2019,7,15,23,30,1563233400,0.17972,0.074448,82.75
2019,7,15,23,32,1563233520,0.28717,0.077783,83.04
2019,7,15,23,34,1563233640,0.10903,0.07732,83.33
2019,7,15,23,35,1563233700,0.16484,0.081403,83.63
2019,7,15,23,37,1563233820,0.14689,0.08235,83.91
2019,7,15,23,39,1563233940,0.15775,0.086867,84.2
2019,7,15,23,40,1563234000,0.20714,0.090142,84.49
2019,7,15,23,42,1563234120,0.10474,0.09259,84.78
2019,7,15,23,44,1563234240,0.2056,0.094159,85.07
2019,7,15,23,47,1563234420,0.065075,0.1096,85.52
2019,7,15,23,48,1563234480,0.38809,0.11167,85.81
2019,7,15,23,50,1563234600,0.41088,0.12484,86.1
2019,7,15,23,52,1563234720,0.051904,0.12255,86.38
2019,7,15,23,53,1563234780,0.1177,0.13114,86.66
2019,7,15,23,55,1563234900,0.038781,0.12021,86.94
2019,7,15,23,57,1563235020,-0.012673,0.13315,87.23
2019,7,15,23,59,1563235140,0.079277,0.14721,87.51
2019,7,16,0,0,1563235200,0.1449,0.14865,87.79
2019,7,16,0,2,1563235320,0.045279,0.14988,88.07
2019,7,16,0,4,1563235440,0.07378,0.17134,88.35
2019,7,16,0,5,1563235500,0.13801,0.18175,88.63
2019,7,16,0,7,1563235620,0.21596,0.20028,88.91
2019,7,16,0,9,1563235740,0.12691,0.2192,89.18
2019,7,16,0,10,1563235800,0.1585,0.205,89.46
2019,7,16,0,12,1563235920,0.10328,0.26083,89.73
2019,7,16,13,18,1563283080,0.49818,0.0031617,48.74
2019,7,16,13,20,1563283200,0.34714,0.0031615,48.46
2019,7,16,13,21,1563283260,0.39625,0.0030151,48.19
2019,7,16,13,23,1563283380,0.39337,0.0030361,47.92
2019,7,16,13,24,1563283440,0.43148,0.0028399,47.65
2019,7,16,13,25,1563283500,0.47553,0.0028466,47.39
2019,7,16,13,27,1563283620,0.43586,0.0030457,47.12
2019,7,16,13,28,1563283680,0.33481,0.0029837,46.85
2019,7,16,13,30,1563283800,0.37639,0.0029745,46.58
2019,7,16,13,31,1563283860,0.33802,0.0031082,46.32
2019,7,16,13,33,1563283980,0.32625,0.0030787,46.05
2019,7,16,13,34,1563284040,0.3798,0.0042447,45.78
2019,7,16,13,36,1563284160,0.30775,0.0030472,45.51
2019,7,16,13,37,1563284220,0.29193,0.0027575,45.25
2019,7,16,13,39,1563284340,0.24683,0.0027156,44.98
2019,7,16,13,40,1563284400,0.30458,0.0028725,44.72
2019,7,16,13,42,1563284520,0.31207,0.0026796,44.45
2019,7,16,13,43,1563284580,0.34933,0.0027296,44.18
2019,7,16,13,46,1563284760,0.39127,0.0027591,43.63
2019,7,16,13,48,1563284880,0.38889,0.0029096,43.36
2019,7,16,13,49,1563284940,0.44754,0.0027694,43.1
2019,7,16,13,51,1563285060,0.38381,0.0028305,42.83
2019,7,16,13,52,1563285120,0.41071,0.0027683,42.57
2019,7,16,13,54,1563285240,0.32224,0.0027598,42.31
2019,7,16,13,55,1563285300,0.28532,0.0027099,42.05
2019,7,16,13,57,1563285420,0.34575,0.0029129,41.79
2019,7,16,13,58,1563285480,0.29995,0.0027807,41.52
2019,7,16,14,0,1563285600,0.30269,0.0027638,41.26
2019,7,16,14,1,1563285660,0.31765,0.0028189,41.0
2019,7,16,14,3,1563285780,0.32903,0.0030184,40.74
2019,7,16,14,4,1563285840,0.34008,0.002943,40.48
2019,7,16,14,5,1563285900,0.38242,0.0027717,40.22
2019,7,16,14,7,1563286020,0.34364,0.0028266,39.96
2019,7,16,14,8,1563286080,0.32942,0.0027913,39.7
2019,7,16,14,10,1563286200,0.37399,0.0027374,39.44
2019,7,16,14,11,1563286260,0.27652,0.0027886,39.19
2019,7,16,14,15,1563286500,0.29634,0.0030436,38.64
2019,7,16,14,16,1563286560,0.27039,0.002927,38.38
2019,7,16,14,18,1563286680,0.27249,0.0028385,38.13
2019,7,16,14,19,1563286740,0.26469,0.0028352,37.87
2019,7,16,14,20,1563286800,0.23497,0.002798,37.62
2019,7,16,14,22,1563286920,0.23646,0.0028471,37.37
2019,7,16,14,23,1563286980,0.24939,0.0028765,37.11
2019,7,16,14,25,1563287100,0.20152,0.0028797,36.86
2019,7,16,14,26,1563287160,0.19876,0.0028169,36.61
2019,7,16,14,28,1563287280,0.24557,0.0028545,36.36
2019,7,16,14,29,1563287340,0.23595,0.0029219,36.11
2019,7,16,14,31,1563287460,0.25452,0.0029273,35.86
2019,7,16,14,32,1563287520,0.26232,0.0030996,35.61
2019,7,16,14,34,1563287640,0.30352,0.0028887,35.36
2019,7,16,14,35,1563287700,0.23493,0.002878,35.12
2019,7,16,14,37,1563287820,0.21766,0.002844,34.87
2019,7,16,14,38,1563287880,0.23082,0.0029014,34.63
2019,7,16,14,40,1563288000,0.24384,0.002968,34.38
2019,7,16,14,43,1563288180,0.24919,0.0028851,33.87
2019,7,16,14,44,1563288240,0.25583,0.003138,33.63
2019,7,16,14,46,1563288360,0.22584,0.0030048,33.39
2019,7,16,14,47,1563288420,0.20325,0.0029059,33.15
2019,7,16,14,49,1563288540,0.22625,0.00295,32.91
2019,7,16,14,50,1563288600,0.20417,0.002944,32.67
2019,7,16,14,52,1563288720,0.22019,0.0029641,32.44
2019,7,16,14,53,1563288780,0.22584,0.0030123,32.2
2019,7,16,14,55,1563288900,0.25454,0.0029588,31.97
2019,7,16,14,56,1563288960,0.21765,0.0029834,31.74
2019,7,16,14,58,1563289080,0.24959,0.0030595,31.51
2019,7,16,14,59,1563289140,0.21521,0.0029339,31.28
2019,7,16,15,1,1563289260,0.20215,0.0028986,31.05
2019,7,16,15,2,1563289320,0.2171,0.0030744,30.82
2019,7,16,15,4,1563289440,0.23089,0.002965,30.6
2019,7,16,15,5,1563289500,0.2078,0.0031164,30.37
2019,7,16,15,7,1563289620,0.21644,0.0031144,30.15
2019,7,16,15,8,1563289680,0.21559,0.0037114,29.93
2019,7,16,15,11,1563289860,0.22182,0.0031005,29.47
2019,7,16,15,13,1563289980,0.19681,0.0030216,29.25
2019,7,16,15,14,1563290040,0.20665,0.0031207,29.04
2019,7,16,15,16,1563290160,0.21017,0.0030771,28.83
2019,7,16,15,17,1563290220,0.2181,0.0031124,28.62
2019,7,16,15,19,1563290340,0.22336,0.0031062,28.41
2019,7,16,15,20,1563290400,0.24829,0.0033129,28.2
2019,7,16,15,22,1563290520,0.22967,0.0031992,28.0
2019,7,16,15,23,1563290580,0.22435,0.0031307,27.79
2019,7,16,15,25,1563290700,0.2311,0.0032096,27.59
2019,7,16,15,26,1563290760,0.23906,0.0032172,27.39
2019,7,16,15,28,1563290880,0.27296,0.0031532,27.19
2019,7,16,15,29,1563290940,0.25104,0.0031728,27.0
2019,7,16,15,31,1563291060,0.22917,0.0031228,26.81
2019,7,16,15,32,1563291120,0.21261,0.0031335,26.62
2019,7,16,15,34,1563291240,0.19996,0.0032457,26.43
2019,7,16,15,35,1563291300,0.21574,0.0031696,26.24
2019,7,16,15,37,1563291420,0.21035,0.003648,26.06
2019,7,16,15,40,1563291600,0.21394,0.0032351,25.67
2019,7,16,15,41,1563291660,0.23144,0.0032133,25.5
2019,7,16,15,43,1563291780,0.23302,0.0034233,25.32
2019,7,16,15,44,1563291840,0.2077,0.010241,25.15
2019,7,16,15,46,1563291960,0.20528,0.0032636,24.98
2019,7,16,15,47,1563292020,0.17015,0.058776,24.82
2019,7,16,15,49,1563292140,0.16355,0.38911,24.65
2019,7,16,15,50,1563292200,0.21211,0.017377,24.5
2019,7,16,15,51,1563292260,0.212,0.0049189,24.34
2019,7,16,15,53,1563292380,0.21153,0.0031245,24.18
2019,7,16,15,54,1563292440,0.21907,0.014462,24.03
2019,7,16,15,56,1563292560,0.22434,0.0098582,23.88
2019,7,16,15,57,1563292620,0.26105,0.0032714,23.74
2019,7,16,15,59,1563292740,0.24711,0.0031952,23.59
2019,7,16,16,0,1563292800,0.26215,0.0032552,23.46
2019,7,16,16,2,1563292920,0.24411,0.0032438,23.32
2019,7,16,16,3,1563292980,0.22917,0.0032573,23.19
2019,7,16,16,5,1563293100,0.23425,0.0033835,23.06
2019,7,16,16,7,1563293220,0.18169,0.10088,22.85
2019,7,16,16,9,1563293340,0.28187,0.092657,22.73
2019,7,16,16,10,1563293400,0.15295,0.037669,22.63
2019,7,16,16,11,1563293460,0.25884,0.011174,22.52
2019,7,16,16,13,1563293580,0.25701,0.0099741,22.41
2019,7,16,16,15,1563293700,0.19476,0.035696,22.3
2019,7,16,16,16,1563293760,0.22847,0.07464,22.2
2019,7,16,16,17,1563293820,0.21957,0.077678,22.12
2019,7,16,16,19,1563293940,0.21538,0.018072,22.02
2019,7,16,16,20,1563294000,0.27092,0.36384,21.92
2019,7,16,16,22,1563294120,0.24495,0.025197,21.84
2019,7,16,16,23,1563294180,0.21555,0.37284,21.75
2019,7,16,16,25,1563294300,0.21716,0.029944,21.68
2019,7,16,16,26,1563294360,0.21174,0.29627,21.61
2019,7,16,16,28,1563294480,0.22609,0.13316,21.54
2019,7,16,16,29,1563294540,0.21013,0.079421,21.47
2019,7,16,16,31,1563294660,0.21676,0.20687,21.41
2019,7,16,16,32,1563294720,0.2123,0.028425,21.36
2019,7,16,16,35,1563294900,0.22494,0.047236,21.25
2019,7,16,16,37,1563295020,0.12622,0.3118,21.2
2019,7,16,16,38,1563295080,0.17139,0.039413,21.17
2019,7,16,16,40,1563295200,0.21953,0.082288,21.13
2019,7,16,16,41,1563295260,0.22522,0.070462,21.1
2019,7,16,16,43,1563295380,0.21572,0.047066,21.08
2019,7,16,16,44,1563295440,0.25621,0.051525,21.06
2019,7,16,16,46,1563295560,0.25384,0.054208,21.05
2019,7,16,16,47,1563295620,0.23218,0.012985,21.04
2019,7,16,16,48,1563295680,0.23021,0.064475,21.03
2019,7,16,16,50,1563295800,0.2253,0.037193,21.03
2019,7,16,16,51,1563295860,0.20456,0.0064075,21.03
2019,7,16,16,53,1563295980,0.24475,0.06872,21.03
2019,7,16,16,54,1563296040,0.2356,0.058095,21.04
2019,7,16,16,56,1563296160,0.24508,0.061988,21.06
2019,7,16,16,57,1563296220,0.22244,0.035919,21.08
2019,7,16,16,59,1563296340,0.21869,0.052674,21.1
2019,7,16,17,0,1563296400,0.22128,0.027233,21.13
2019,7,16,17,3,1563296580,0.20052,0.051122,21.2
2019,7,16,17,5,1563296700,0.19165,0.038717,21.25
2019,7,16,17,6,1563296760,0.21764,0.079118,21.3
2019,7,16,17,7,1563296820,0.20934,0.039938,21.34
2019,7,16,17,9,1563296940,0.17866,0.017023,21.4
2019,7,16,17,10,1563297000,0.19938,0.035291,21.46
2019,7,16,17,12,1563297120,0.23473,0.0043159,21.52
2019,7,16,17,13,1563297180,0.19164,0.03616,21.59
2019,7,16,17,15,1563297300,0.14875,0.0073797,21.66
2019,7,16,17,16,1563297360,0.21085,0.090498,21.74
2019,7,16,17,18,1563297480,0.22343,0.072086,21.82
2019,7,16,17,19,1563297540,0.20481,0.011221,21.91
2019,7,16,17,21,1563297660,0.28201,0.011955,21.98
2019,7,16,17,22,1563297720,0.24533,0.011599,22.08
2019,7,16,17,24,1563297840,0.24555,0.026263,22.18
2019,7,16,17,25,1563297900,0.24586,0.019947,22.28
2019,7,16,17,27,1563298020,0.25167,0.045377,22.39
2019,7,16,17,28,1563298080,0.23065,0.01175,22.5
2019,7,16,17,31,1563298260,0.23128,0.094566,22.73
2019,7,16,17,33,1563298380,0.2307,0.01613,22.85
2019,7,16,17,34,1563298440,0.23203,0.015743,22.98
2019,7,16,17,36,1563298560,0.24233,0.0033275,23.1
2019,7,16,17,37,1563298620,0.22644,0.0031556,23.23
2019,7,16,17,39,1563298740,0.22541,0.0033174,23.37
2019,7,16,17,40,1563298800,0.20241,0.0036939,23.51
2019,7,16,17,42,1563298920,0.21483,0.0032629,23.64
2019,7,16,17,43,1563298980,0.234,0.0032402,23.79
2019,7,16,17,45,1563299100,0.22655,0.0035388,23.94
2019,7,16,17,46,1563299160,0.24729,0.0034095,24.09
2019,7,16,17,48,1563299280,0.27857,0.0039513,24.24
2019,7,16,17,49,1563299340,0.23855,0.0038966,24.39
2019,7,16,17,50,1563299400,0.25242,0.003272,24.55
2019,7,16,17,52,1563299520,0.23899,0.0037421,24.72
2019,7,16,17,53,1563299580,0.23652,0.022601,24.88
2019,7,16,17,55,1563299700,0.25719,0.055073,25.05
2019,7,16,17,56,1563299760,0.26612,0.015725,25.22
2019,7,16,18,0,1563300000,0.26148,0.083924,25.6
2019,7,16,18,1,1563300060,0.27167,0.16796,25.77
2019,7,16,18,2,1563300120,0.26076,0.015116,25.93
2019,7,16,18,4,1563300240,0.22695,0.10027,26.12
2019,7,16,18,6,1563300360,0.21172,0.037013,26.32
2019,7,16,18,7,1563300420,0.22935,0.012146,26.49
2019,7,16,18,8,1563300480,0.24021,0.04129,26.69
2019,7,16,18,10,1563300600,0.25902,0.011988,26.88
2019,7,16,18,11,1563300660,0.25526,0.023742,27.07
2019,7,16,18,13,1563300780,0.25482,0.015438,27.26
2019,7,16,18,14,1563300840,0.21547,0.30156,27.45
2019,7,16,18,16,1563300960,0.21453,0.016456,27.63
2019,7,16,18,17,1563301020,0.19366,0.032602,27.83
2019,7,16,18,18,1563301080,0.14766,0.015798,28.02
2019,7,16,18,20,1563301200,0.20604,0.0095935,28.22
2019,7,16,18,21,1563301260,0.21853,0.041238,28.45
2019,7,16,18,23,1563301380,0.21303,0.021328,28.65
2019,7,16,18,24,1563301440,0.2167,0.058427,28.85
2019,7,16,18,27,1563301620,0.21202,0.01606,29.3
2019,7,16,18,29,1563301740,0.21735,0.024883,29.51
2019,7,16,18,30,1563301800,0.2252,0.0032058,29.72
2019,7,16,18,32,1563301920,0.23902,0.0035575,29.94
2019,7,16,18,33,1563301980,0.23891,0.0032965,30.16
2019,7,16,18,35,1563302100,0.2662,0.0033286,30.38
2019,7,16,18,36,1563302160,0.25103,0.0032899,30.6
2019,7,16,18,38,1563302280,0.25796,0.0065878,30.82
2019,7,16,18,39,1563302340,0.24419,0.0044813,31.04
2019,7,16,18,41,1563302460,0.24372,0.0046752,31.26
2019,7,16,18,42,1563302520,0.24199,0.0034234,31.49
2019,7,16,18,44,1563302640,0.23677,0.095072,31.73
2019,7,16,18,45,1563302700,0.24262,0.16638,31.94
2019,7,16,18,46,1563302760,0.25718,0.013903,32.17
2019,7,16,18,48,1563302880,0.20607,0.063727,32.41
2019,7,16,18,49,1563302940,0.21713,0.14429,32.64
2019,7,16,18,51,1563303060,0.23325,0.046317,32.88
2019,7,16,18,52,1563303120,0.21329,0.12536,33.11
2019,7,16,18,55,1563303300,0.21861,0.003268,33.61
2019,7,16,18,57,1563303420,0.22415,0.0043842,33.85
2019,7,16,18,58,1563303480,0.22264,0.010843,34.09
2019,7,16,19,0,1563303600,0.22817,0.0071321,34.31
2019,7,16,19,1,1563303660,0.17493,0.28908,34.57
2019,7,16,19,3,1563303780,0.21698,0.10173,34.8
2019,7,16,19,4,1563303840,0.25275,0.10238,35.04
2019,7,16,19,6,1563303960,0.22883,0.2572,35.28
2019,7,16,19,7,1563304020,0.26713,0.18645,35.54
2019,7,16,19,9,1563304140,0.30706,0.41541,35.79
2019,7,16,19,10,1563304200,0.28895,-3.0,36.03
2019,7,16,19,12,1563304320,0.26852,0.084895,36.29
2019,7,16,19,13,1563304380,0.24693,0.24436,36.55
2019,7,16,19,15,1563304500,0.24301,0.011347,36.8
2019,7,16,19,16,1563304560,0.25716,0.0010427,37.05
2019,7,16,19,18,1563304680,0.23788,0.0020752,37.29
2019,7,16,19,19,1563304740,0.23161,0.017763,37.54
2019,7,16,19,20,1563304800,0.24441,0.0011464,37.79
2019,7,16,19,24,1563305040,0.26658,0.054659,38.32
2019,7,16,19,25,1563305100,0.26279,0.020605,38.57
2019,7,16,19,26,1563305160,0.25696,0.091802,38.81
2019,7,16,19,28,1563305280,0.23291,0.12098,39.09
2019,7,16,19,29,1563305340,0.26293,0.063141,39.33
2019,7,16,19,31,1563305460,0.29799,0.029405,39.59
2019,7,16,19,32,1563305520,0.29407,0.041191,39.85
2019,7,16,19,34,1563305640,0.21915,0.23725,40.09
2019,7,16,19,35,1563305700,0.21079,0.33326,40.36
2019,7,16,19,37,1563305820,0.22492,0.24881,40.62
2019,7,16,19,38,1563305880,0.24172,0.30928,40.88
2019,7,16,19,40,1563306000,0.26231,0.083519,41.17
2019,7,16,19,46,1563306360,0.2052,0.063269,42.33
2019,7,16,19,48,1563306480,0.21492,0.07692,42.59
2019,7,16,19,50,1563306600,0.17502,0.13478,42.88
2019,7,16,19,51,1563306660,0.25207,0.039012,43.19
2019,7,16,19,53,1563306780,0.30301,0.037379,43.49
2019,7,16,19,55,1563306900,0.19287,0.055224,43.79
2019,7,16,19,56,1563306960,0.21612,0.31461,44.1
2019,7,16,19,58,1563307080,0.2139,0.26233,44.39
2019,7,16,20,0,1563307200,0.24516,0.22046,44.68
2019,7,16,20,1,1563307260,0.2185,0.16843,44.98
2019,7,16,20,3,1563307380,0.21784,0.054187,45.27
2019,7,16,20,4,1563307440,0.2127,0.070519,45.57
2019,7,16,20,6,1563307560,0.20167,0.34184,45.85
2019,7,16,20,8,1563307680,0.20967,0.30738,46.14
2019,7,16,20,9,1563307740,0.22965,0.16466,46.41
2019,7,16,20,11,1563307860,0.31909,0.042098,46.71
2019,7,16,20,12,1563307920,0.2504,0.032375,47.02
2019,7,16,20,14,1563308040,0.25375,0.53244,47.32
2019,7,16,20,17,1563308220,0.264,0.48258,47.8
2019,7,16,20,18,1563308280,0.29807,0.64999,48.09
2019,7,16,20,20,1563308400,0.30832,0.03965,48.4
2019,7,16,20,22,1563308520,0.25839,0.42943,48.7
2019,7,16,20,23,1563308580,0.31268,-3.0,48.98
2019,7,16,20,25,1563308700,0.24482,0.044814,49.28
2019,7,16,20,26,1563308760,0.28294,0.67895,49.57
2019,7,16,20,28,1563308880,0.24128,0.32812,49.87
2019,7,16,20,30,1563309000,0.19646,0.15388,50.17
2019,7,16,20,31,1563309060,0.20945,0.077168,50.46
2019,7,16,20,33,1563309180,0.2163,0.14612,50.72
2019,7,16,20,34,1563309240,0.26896,0.10956,51.0
2019,7,16,20,36,1563309360,0.20802,0.12097,51.28
2019,7,16,20,37,1563309420,0.24221,0.16796,51.55
2019,7,16,20,39,1563309540,0.21405,0.082365,51.84
2019,7,16,20,40,1563309600,0.22398,0.37546,52.1
2019,7,16,20,42,1563309720,0.19799,0.076185,52.35
2019,7,16,20,43,1563309780,0.23083,0.24941,52.63
2019,7,16,20,46,1563309960,0.23276,0.026978,53.09
2019,7,16,20,47,1563310020,0.22701,0.0075452,53.36
2019,7,16,20,48,1563310080,0.1814,0.035268,53.61
2019,7,16,20,50,1563310200,0.23207,0.077606,53.88
2019,7,16,20,51,1563310260,0.22431,0.0091939,54.13
2019,7,16,20,53,1563310380,0.19728,0.022128,54.42
2019,7,16,20,54,1563310440,0.26837,0.0092674,54.66
2019,7,16,20,56,1563310560,0.24487,0.012763,54.93
2019,7,16,20,57,1563310620,0.21758,0.00077929,55.23
2019,7,16,20,59,1563310740,0.21929,0.00074341,55.49
2019,7,16,21,0,1563310800,0.22621,0.00074577,55.76
2019,7,16,21,1,1563310860,0.16274,0.0068256,56.0
2019,7,16,21,3,1563310980,0.23101,0.024712,56.3
2019,7,16,21,4,1563311040,0.26826,0.0084159,56.55
2019,7,16,21,6,1563311160,0.24954,0.011262,56.82
2019,7,16,21,7,1563311220,0.22771,0.024961,57.1
2019,7,16,21,9,1563311340,0.24685,0.024407,57.37
2019,7,16,21,10,1563311400,0.25744,0.00481,57.64
2019,7,16,21,13,1563311580,0.22781,0.070934,58.09
2019,7,16,21,14,1563311640,0.31981,0.067384,58.37
2019,7,16,21,16,1563311760,0.24301,0.046573,58.64
2019,7,16,21,17,1563311820,0.25381,0.1169,58.92
2019,7,16,21,19,1563311940,0.34603,0.032902,59.23
2019,7,16,21,20,1563312000,0.25009,0.033777,59.54
2019,7,16,21,22,1563312120,0.28354,0.030445,59.86
2019,7,16,21,24,1563312240,0.2748,0.068596,60.17
2019,7,16,21,26,1563312360,0.26948,0.10223,60.49
2019,7,16,21,27,1563312420,0.21151,0.034466,60.8
2019,7,16,21,29,1563312540,0.23568,0.16172,61.12
